KNN (k=n-1),KNN (k=n-2),KNN (k=n-3),NN,ItF (k=n-1),ItF (k=n-2),ItF (k=n-3),IiaB
0.0,0.0,-0.10344827586206896,-0.10344827586206896,0.0,0.0,-0.10344827586206896,-0.10344827586206896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7368421052631579
0.0,-0.29411764705882354,0.0,0.0,-0.11764705882352941,0.0,0.0,-0.29411764705882354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.631578947368421
0.0,-0.09523809523809523,-0.2857142857142857,-0.2857142857142857,0.0,-0.09523809523809523,-0.2857142857142857,-0.6666666666666666
